Username,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Followers Count,Connections
irving_berlin,0.01601067378252168,3.355155331722608e-05,0.3891484942886812,0.008872330477162672,1,24
davidbergman,0.00400266844563042,0.00030399820237459894,0.36225229579507007,0.0008633249936240673,0,6
julianckent,0.03602401601067378,4.4488161048909816e-05,0.39740190880169673,0.02288281862653566,12,54
mirandalambert,0.0533689126084056,0.00010790542249534618,0.40048089767566125,0.023259179726305812,31,80
amaarc,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
antnard,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
marjie24,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
nickjonaschile,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
feid,0.1134089392928619,0.002844711839298547,0.43715368912219305,0.055120683040740755,37,170
sitelele_,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
mickjagger,0.05203468979319546,0.0004909303854619153,0.4115870400878638,0.031449209052323644,0,78
zoewees,0.07471647765176784,0.0003830032309807046,0.4053542455381287,0.04785761590393588,24,112
kelly0782,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
thekillers,0.02935290193462308,0.00017691904836336552,0.4064533622559653,0.02332533323035554,0,44
__claudia__m,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
wckitchen,0.00400266844563042,0.0002468447594401457,0.3851490236382323,0.0035931232371655356,2,6
iamwillrob,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
nathanevanss.ig,0.05603735823882588,0.00011220933634819209,0.4026322857910287,0.04181543254388115,9,84
amybrizzuto,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
jennietorrillo,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
moratconce,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
aerosmith,0.04402935290193462,0.0001509767863473912,0.40458839406207825,0.02513013819340703,21,66
dnce,0.01867911941294196,9.311754647414662e-05,0.40026702269692926,0.017805104330710638,0,28
karyconka,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
ann_karenina_,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
bklynrose7,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
u2,0.04136090727151434,0.00035621147670112215,0.41079747876130446,0.028205369477108777,0,62
ellieburrus,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
bigloud,0.01067378252168112,4.0558629869709e-06,0.38713842975206614,0.005774334872216965,6,16
kounanaki,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
cfoantoniojosechile,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
terri_oakey,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
bulomusic,0.00266844563042028,2.5340150886775718e-05,0.3847535934291581,0.0033758442664447376,1,4
soyluna_la,0.00266844563042028,0.0,0.32686436982119493,0.0017387225121596277,0,4
paodisneytravel13,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
ilsegoris_,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
boywithuke,0.03202134756504336,2.3095339865746804e-05,0.4001601708489055,0.026397325560090185,8,48
omen,0.02134756504336224,9.34648334599094e-06,0.398140770252324,0.014029119138090447,11,32
blackfootwhitefoot,0.05203468979319546,0.0001223259819684864,0.40230810520665594,0.028555284317016597,33,78
bengoldsmithmusic,0.0266844563042028,3.426943623649651e-05,0.39210044467695526,0.01407136470744882,5,40
concordrecords,0.01867911941294196,0.00023998236656398215,0.39962676619568116,0.013671774200940894,4,28
colingreenwood,0.00266844563042028,0.0,0.3847535934291581,0.0034450957053848126,2,4
carlenemckay,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
thebeatles,0.05470313542361574,0.0005139191738659848,0.4129476584022039,0.03224555775049675,0,82
runawaytours,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
domiandjdbeck,0.01867911941294196,1.2482380357200363e-05,0.397929386779931,0.013163580325571675,14,28
ailuadem,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
hugh_mcdonald_official,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
madonna,0.0733822548365577,0.0005600634643547402,0.42071288240246985,0.050009218104101985,0,110
halseychileofficial,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
bbc1xtra,0.09206137424949966,0.0002846252241808255,0.4040431266846361,0.05506031197046051,20,138
emimusicau,0.0466977985323549,0.0001518585513272624,0.39624636531853025,0.024850887265588182,2,70
imaginedragons,0.0466977985323549,0.0004111930386240621,0.40900409276944066,0.031417511319886036,0,70
bonjovi_insiders,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
mafer_gmez,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
reneerapp,0.07605070046697798,0.00023233785435080662,0.40722629720184733,0.04847044226490555,53,114
sensenra,0.00933955970647098,6.016739987889096e-05,0.3333333333333333,0.004512703439229392,0,14
connectingmusiccl,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
lewisrgreenham,0.00266844563042028,0.0,0.3847535934291581,0.0034055433718759537,0,4
hermanspartanmma,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
kimsblingbrigade,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
xboygeniusx,0.04136090727151434,8.929048557750309e-05,0.401338688085676,0.028318098836869567,30,62
moratfruna,0.00266844563042028,0.0,0.32714971628109996,0.0021719838795176342,0,4
surfacesmusic,0.01867911941294196,0.00014315486879363295,0.39952025586353945,0.015527371499709893,0,28
nodal,0.0266844563042028,8.981770921222807e-05,0.39426617569700156,0.013153881461261095,0,40
defjammsia,0.0066711140760507,4.254330850973682e-06,0.3925111285676879,0.005988193064916807,4,10
dulcemaria,0.00533689126084056,0.0,0.33112436492158165,0.0042553898698697145,0,8
boslen,0.02935290193462308,3.9567246522904625e-05,0.39281970649895176,0.017947010752538066,10,44
joannacharrington,0.04136090727151434,9.424649662430126e-05,0.39898855469789724,0.02283440142204326,8,62
akabadgyal,0.05470313542361574,0.000470298200187542,0.43149107656879676,0.028787068493163207,22,82
cecile.myrs,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
johnlegend,0.12274849899933288,0.0005344856174335754,0.4115870400878638,0.08226760850006015,57,184
greeicychile,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
stephensanchezofficial,0.04803202134756504,9.553347811652719e-05,0.403934249528429,0.028245228555025283,0,72
manuelalejandro.oficial,0.045363575717144757,0.0010664981293513009,0.4022001609873893,0.0145430173865266,3,68
patycantu,0.01467645096731154,3.922852731407306e-05,0.37901390644753474,0.0072501182003836245,0,22
jonasblue,0.03068712474983322,0.00011185453997521922,0.401338688085676,0.02442019568429251,0,46
anitta,0.1667778519012675,0.0035450913213121815,0.44231336677485983,0.08962278084237695,63,250
henrymoodie,0.0600400266844563,0.0001355606004402381,0.40026702269692926,0.038693279460033536,14,90
vamoacalmarno.cl,0.00266844563042028,0.0,0.3267218831734961,0.0017246655796290876,0,4
beneemusic,0.05470313542361574,0.0004308055360843377,0.41489067257127044,0.035099890772541546,0,82
monlaferte_scl,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
everettbradley,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
theboricua,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
la_dan_,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
umusicpt,0.23615743829219477,0.045332044678460484,0.5309953949698902,0.11066648194243554,5,354
candela_fm,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
tao_78,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
cmt,0.07871914609739826,0.000289502085004455,0.403934249528429,0.03355529268608359,26,118
casa_nigoevic,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
dillistoned,0.01067378252168112,5.295958325072356e-06,0.3907716371220021,0.006486716066084417,6,16
littlekidmusic,0.00800533689126084,1.7298211533679307e-06,0.3854461301105683,0.005120155695069343,2,12
jerrydi,0.0133422281521014,3.649686392199219e-05,0.3306131451257168,0.00510246217041645,0,20
officialdonnasummer,0.00533689126084056,4.5686998288096946e-07,0.3874386146291031,0.005561009469321374,3,8
cayleehammack,0.0600400266844563,0.00012107143233650348,0.40339074273412273,0.03266084152766206,21,90
postmalone,0.16544362908605736,0.002851653076255439,0.4341152620909354,0.09321963662196127,0,248
tokiohotel,0.00400266844563042,1.6649653735820258e-06,0.375501002004008,0.0047529205778549495,0,6
bonjovistas100arg,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
fplainer_,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
yearsandyears,0.02801867911941294,0.00010089210315421985,0.40005337603416063,0.023440952066992128,0,42
rem,0.00800533689126084,2.4875639038268487e-05,0.3919979079497908,0.00597092672502803,4,12
allisonponthier,0.07071380920613742,0.0001428489871535404,0.40339074273412273,0.04605667758071519,12,106
majorlazer,0.03468979319546364,0.0002608841884251222,0.4015537101526922,0.020378993361771885,0,52
nxreh,0.02801867911941294,0.0005253037008379332,0.39645596403067973,0.00933912584336916,5,42
spotifycolombia,0.01200800533689126,1.8532828698012167e-05,0.34255027422303475,0.008036284048472833,0,18
zacharywyland.art,0.01200800533689126,6.502404454397246e-06,0.3879399585921325,0.009159443772632132,3,18
tiesto,0.04269513008672448,0.000313571812847248,0.41170008239494643,0.03089380865830106,0,64
yungbludoficial.cl,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
icespice,0.12274849899933288,0.0005368303845704443,0.41023535851122056,0.07739752236089394,73,184
stacehardy,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
adaprzyzycka,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
dcappellamusic,0.00400266844563042,3.9996275363504535e-07,0.39499341238471675,0.005061278554096463,2,6
universalarabicmusic,0.03735823882588392,9.171518286172808e-05,0.3966657845991003,0.02280720569760891,3,56
rockhistation,0.01067378252168112,7.343374964084523e-06,0.392613933996857,0.00671084810463455,0,16
daddyyankee,0.0400266844563042,0.00015430685659039244,0.4088925259138025,0.025716496081729386,0,60
uarmyhope,0.02535023348899266,1.7417322695242255e-05,0.3993074054342035,0.01669212792874951,19,38
juanmagan,0.01601067378252168,6.579476468578584e-05,0.3780580075662043,0.007707193939321032,0,24
tr_mapii,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
hadonaisnieves,0.00266844563042028,5.012291401645684e-06,0.326508385972555,0.0017247272851957493,0,4
jessmaguire._,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
carmentore,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
iam.dejesus,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
morganwallen,0.06137424949966644,0.00020993259524975885,0.4055735930735931,0.028356376904285517,42,92
elenazelaya,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
metallica,0.03202134756504336,0.00010567249668859114,0.429512893982808,0.02728421121005155,22,48
mijatvmas,0.00266844563042028,2.4609811084607557e-06,0.327292576419214,0.0021332769844969127,0,4
nmpaorg,0.1134089392928619,0.010000185411844081,0.47049591964846205,0.05618448560469915,7,170
umrecordings,0.0800533689126084,0.0002966854144366198,0.40371667115539994,0.04726620595358487,5,120
bipolaresdecantu,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
the_kooks_,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
juliasantner,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
camigallardom,0.00266844563042028,0.0,0.32722113075747655,0.0019979099027277623,0,4
martha_lutz,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
calm,0.02401601067378252,3.158094326237538e-05,0.39281970649895176,0.016599894244164515,9,36
lightscmemories,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
harpista,0.03735823882588392,3.513891728310629e-05,0.397929386779931,0.024242631309025566,6,56
ecko,0.03202134756504336,0.0005178513188226849,0.4290211791642816,0.015649638679460794,12,48
olabianca,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
neyo,0.13208805870580387,0.0007997473943161088,0.41260666116157446,0.08321493658619883,38,198
shayhannah71,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
thuggerthugger1,0.05603735823882588,7.972597685066248e-05,0.40568335588633286,0.0369895083304874,42,84
lgiambra,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
mcswarek_rb,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
alilaing7,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
pattytok,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
observatoryoc,0.00533689126084056,1.784377470114738e-06,0.38924954557257857,0.005017277465055232,4,8
saltnpepaofficial,0.05870580386924616,0.0001389252162648255,0.4015537101526922,0.04104359857825228,5,88
karolsevillaofc,0.00266844563042028,0.0,0.33163716814159294,0.002721952348562652,0,4
yopaolita,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
theweeknd,0.14276184122748498,0.0017054741946585957,0.44010569583088666,0.08582388413210786,107,214
misplanessonamarte,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
aaaaaaaaaaaaaaaaaaahghcfvn,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
elcaloncho,0.03468979319546364,0.0009146912178155207,0.4293898596390719,0.013230440265893598,6,52
raec74,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
premiolonuestro,0.01200800533689126,3.9867400909128333e-05,0.3382220216606498,0.0069911765829784546,0,18
fite365__,0.00533689126084056,2.0908600082090545e-06,0.3851490236382323,0.006761927362498269,1,8
chomcio_,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
barbyjovi83,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
cic_live,0.00266844563042028,0.0,0.3280087527352298,0.0022252978934051105,0,4
capitolcmgpub,0.0133422281521014,1.2375108374850024e-05,0.39708609271523176,0.007905367389619073,6,20
trapicalmindschileofc,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
gaby_ga42,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
youngandfree,0.0066711140760507,1.9101648487671945e-06,0.3956188968065453,0.005442583503261798,5,10
takethat,0.01467645096731154,4.616864127213247e-05,0.3874386146291031,0.011993259462536515,0,22
lorenamiki,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
__youngbae__,0.00400266844563042,2.0286318791156394e-07,0.38733850129198966,0.004221413057642025,0,6
parisjackson,0.07471647765176784,0.00036804063311089035,0.40722629720184733,0.04233640799413113,26,112
dreezy,0.06537691794529686,9.775182597599941e-05,0.4022001609873893,0.03878197634924329,34,98
luciloub,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
paul_acoustic_1,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
vivulia90,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
belacavassani,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
thomas.barham,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
manuelcarrasco_,0.0133422281521014,3.984225277602695e-05,0.37484371092773194,0.005708789819061349,0,20
professorbrando,0.14943295530353568,0.001307802343905179,0.40866957470010906,0.07979801891757923,3,224
bestfunnypics89,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
jacobcollier,0.08138759172781854,0.0010286229095741314,0.4185981569394024,0.045388723545771004,0,122
zack.tabudlo,0.03468979319546364,4.8648226246897e-05,0.39719130895601484,0.02758445910197149,4,52
atlpics,0.07071380920613742,0.00023482905801960424,0.40447922288181326,0.04288371505765422,5,106
karlyons2,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
devongilfillian,0.14943295530353568,0.0011801006874796937,0.41215287324718175,0.07978832154739472,14,224
baileygrace1004,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
carolinadurante_,0.00266844563042028,2.8623159538055227e-06,0.36857634620113106,0.0020392117205314418,0,4
bravadomerchuk,0.05737158105403602,0.0041252729270277065,0.45493171471927163,0.030857429105870058,3,86
dolbylabs,0.11741160773849232,0.00086221447369586,0.4100109409190372,0.06831532516622743,8,176
jimiwestbrook,0.0266844563042028,9.228541831067732e-06,0.3982465462274176,0.015759456728615045,14,40
ascensotubu,0.09739826551034021,0.004307873881381767,0.41091008771929827,0.04249021167096701,1,146
holasoyrenee,0.00800533689126084,1.791654386476892e-05,0.32916117698726394,0.003370604762505257,0,12
basiecenter,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
ambergrimes,0.06404269513008672,0.00019079890566285466,0.403934249528429,0.03570813539914255,21,96
teamtokchile,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
teamsabrina,0.00533689126084056,1.688825940108964e-06,0.39158829676071055,0.006365418305399351,3,8
pvalaraujo,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
zancada,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
itsmaxleone,0.033355570380253496,2.0172784722893568e-05,0.3966657845991003,0.026695486932986418,8,50
inspiredmad,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
lu_vecchia,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
publictheband,0.01467645096731154,1.2604709318438736e-05,0.39983995732195254,0.013402200666740223,6,22
chrisvictor97,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
kafffcia,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
getbenny,0.06937958639092728,0.00017407175503558154,0.4026322857910287,0.04188943930450638,28,104
stromae,0.03735823882588392,0.00029252125521088217,0.3985642116458389,0.020147085792476645,0,56
amyc997,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
joeymontana,0.00533689126084056,2.018149871497151e-05,0.32930579964850615,0.0027341744938360916,0,8
jacopoet,0.00400266844563042,0.0,0.38804038312192596,0.0059860862608563945,2,6
felicity1202,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
wendywikel,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
rachelegauss,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
kahanhq,0.00533689126084056,8.08728306091329e-07,0.3886440238527353,0.004731943322898504,4,8
30secondstomars,0.01200800533689126,2.4522898265381514e-05,0.3905680041688379,0.012025189066745658,0,18
y7studio,0.06137424949966644,8.56660975503412e-05,0.400695001336541,0.04770708019129413,3,92
fcaitanachile,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
didiervdh,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
_zyozyo,0.00400266844563042,0.0,0.3850500899049576,0.003637518893135286,0,6
mandymooremm,0.03202134756504336,6.007839757617981e-05,0.4001601708489055,0.021721933657950217,15,48
jpqueralto,0.00266844563042028,2.4609811084607557e-06,0.327292576419214,0.0021332769844969127,0,4
umusicmexico,0.02535023348899266,0.00010719061477233212,0.39499341238471675,0.014329467479924229,0,38
oscar123serrano,0.00800533689126084,9.879294841539204e-06,0.38955301455301455,0.004296473794082916,4,12
valentinazenere,0.00533689126084056,7.422245300456943e-08,0.3787266296109146,0.004694568549888663,0,8
benyfotos,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
aftercluvdlab,0.00533689126084056,9.651899295811016e-06,0.3375365908579149,0.004123295030070609,0,8
sofiagrainge,0.045363575717144757,0.00020941906348415825,0.4036079698438341,0.026438489080540938,24,68
selenagomez,0.13075383589059372,0.0017481916331887326,0.4276747503566334,0.077938927800631,0,196
fcoensecreto,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
monlafertefans,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
thetemptations,0.03869246164109406,0.00011762724174090258,0.3956188968065453,0.02175863431456575,9,58
samwillivms,0.0266844563042028,2.494301603874151e-05,0.3917929952953476,0.01278043990663319,10,40
thekingcenter,0.00933955970647098,6.091576251085567e-07,0.39138381201044387,0.009035089221217475,5,14
aim_uk,0.01200800533689126,1.1086284162959246e-05,0.3932318992654774,0.008116950626489539,6,18
castleh1llmusic,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
bigmamadd,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
machinegunkelly,0.10406937958639093,0.0009888784793963853,0.4362630966239814,0.07184054521794503,49,156
malarodriguez,0.01867911941294196,4.523213849490316e-05,0.38495120698510527,0.010000156498317973,0,28
casablancarecords,0.0533689126084056,0.0004286923445844312,0.39888238424693984,0.026112082101681193,5,80
h04rdyl15h,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
loregc5,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
universalmusic_my,0.00933955970647098,6.582518048187076e-06,0.3932318992654774,0.008563717813593429,4,14
acraze,0.033355570380253496,0.00033745304668783376,0.4016613076098607,0.01708866293829175,8,50
cucopuffs,0.04803202134756504,0.00038697918750688634,0.4053542455381287,0.027563719210910182,23,72
10kristink,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
timbaland,0.14142761841227483,0.0009449055007513316,0.41535051260737044,0.08117239482841618,68,212
mithoon11,0.00400266844563042,0.0,0.3917929952953476,0.004710874739521213,0,6
liltunechi,0.07071380920613742,0.0002055578875727552,0.4096747745285597,0.04560279411563328,53,106
umusicjapan,0.00933955970647098,0.0026814761595567184,0.38935064935064934,0.00471530615102567,4,14
ch.xix,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
gunsnrosesfan1,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
joeperryofficial,0.01200800533689126,7.710467864827678e-06,0.3891484942886812,0.0075522143512505545,5,18
camila__gallardo,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
lolalennox,0.0600400266844563,0.00026590666848119157,0.39782377919320594,0.0425125406025956,2,90
annewilsonmusic,0.0200133422281521,1.718948511651248e-05,0.39624636531853025,0.014759858360148533,8,30
jackjohnson,0.02134756504336224,9.776747917597585e-05,0.4015537101526922,0.014619612147096965,14,32
tntlatam,0.00266844563042028,0.0,0.3274355613805155,0.002244031684388014,0,4
bydanitasc,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
st_vincent,0.0533689126084056,0.0006264823689560282,0.41431730237700387,0.032775614865597526,0,80
_erin.cox,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
morat,0.1067378252168112,0.0034263194941035065,0.4366443344013982,0.04513640774867682,13,160
celeste,0.06404269513008672,0.00018525008634551893,0.40502566873817886,0.041599078038739835,35,96
connie8402,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
santamaria,0.00533689126084056,7.760911962097393e-06,0.3288001754770783,0.0032108641594961276,0,8
rockandpopchile,0.00266844563042028,2.4609811084607557e-06,0.327292576419214,0.0021332769844969127,0,4
almyesco,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
lute_west9,0.022681787858572378,1.760620861112933e-05,0.39983995732195254,0.013518396009109788,10,34
majovozenoff,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
bonjovi,0.7084723148765844,0.5659098751669243,0.5566282955811362,0.018910846927874033,13,1062
squidji,0.00266844563042028,0.0,0.3848523748395379,0.003370049296161137,2,4
umusicchristian,0.00800533689126084,1.201443751281699e-05,0.39520168731874505,0.00662810180073481,3,12
wer.ist.aggu,0.00400266844563042,4.100630442205829e-08,0.39436990265719546,0.005480655871825263,3,6
luisbarrerajr,0.06671114076050699,0.0012343125908879059,0.40339074273412273,0.03163649567152737,6,100
billieeilish_chile,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
astridsofficial,0.05203468979319546,0.00015252444590451345,0.4034993270524899,0.03651584939980848,21,78
sjmihailakis,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
teamfeid_chile,0.00266844563042028,0.0,0.3286559964919974,0.0023179981855094194,0,4
kristennormandin,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
archives.nia,0.02801867911941294,5.876776378791134e-05,0.40080213903743317,0.015454425216568292,16,42
fcocamigallardo,0.00266844563042028,0.0,0.32722113075747655,0.0019979099027277623,0,4
religionofsports,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
quinnxcii,0.03869246164109406,7.105309563044859e-05,0.3941625032868788,0.01973262205834345,14,58
blemlovesyou,0.01601067378252168,1.2526393780675615e-05,0.39026295235615727,0.012263454722524882,3,24
tj_pappas2019,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
jamielynnspears,0.0533689126084056,8.565575554787563e-05,0.39740190880169673,0.039219423950181714,7,80
telemundointl,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
erikjones45,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
staticandbenel,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
omydeoro,0.00800533689126084,5.7648034529782024e-06,0.33039453383292927,0.0035869830208181998,0,12
stinnahr,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
mandywindrich,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
universalmusicmalaysia,0.18545697131420946,0.014297066566634486,0.48308088946181116,0.0923830938264168,11,278
abbavoyage,0.00933955970647098,1.3298239238432664e-06,0.3925111285676879,0.007890275486558811,6,14
universalmusicmiami,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
chickiet,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
beefjerkybih,0.03735823882588392,4.652417559848674e-05,0.39426617569700156,0.0282736047917202,1,56
kimcheapcheaprich,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
taurenwells,0.03869246164109406,0.00010283636691398204,0.3993074054342035,0.02197961711087727,8,58
umgsa,0.01200800533689126,0.00017590417143889257,0.3438073394495413,0.0071887991980270115,0,18
juanes,0.03202134756504336,5.098880719070203e-05,0.40198444623223384,0.021305611460555034,0,48
champagnepapi,0.28018679119412937,0.007103057893780462,0.45382985165001516,0.14430073043568697,179,420
amarantaespumante,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
wfless602,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
djcornetto,0.00400266844563042,1.0866903133118896e-05,0.32757867132867136,0.0019885526812775138,0,6
lizrockbles,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
flor_hidalgo,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
jackiesharp21,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
luciano_pereyra_chile_oficial,0.00133422281521014,0.0,0.326295167609926,0.0015121176110875693,0,2
elissakay1995,0.00133422281521014,0.0,0.3576712001908852,0.00027651860121856285,0,2
